"variable","value","t","iter"
"It",0.000180677,40,2
"It",0.000170717,41,2
"It",0.000161372,42,2
"It",0.000153441,43,2
"It",0.000147568,44,2
"It",0.000144225,45,2
"It",0.000143735,46,2
"It",0.000146303,47,2
"It",0.000152021,48,2
"It",0.000160864,49,2
"It",0.000172648,50,2
"It",0.000186993,51,2
"It",0.000203316,52,2
"It",0.000220889,53,2
"It",0.000238993,54,2
"It",0.000257122,55,2
"It",0.0002752,56,2
"It",0.00029372,57,2
"It",0.000313769,58,2
"It",0.000336949,59,2
"It",0.00036523,60,2
"It",0.000400753,61,2
"It",0.000445583,62,2
"It",0.000501344,63,2
"It",0.00056868,64,2
"It",0.000646551,65,2
"It",0.000731557,66,2
"It",0.000817673,67,2
"It",0.00089688,68,2
"It",0.000960892,69,2
"It",0.00100357,70,2
"It",0.00102302,71,2
"It",0.00102228,72,2
"It",0.00100838,73,2
"It",0.000990331,74,2
"It",0.000977096,75,2
"It",0.000976288,76,2
"It",0.000993639,77,2
"It",0.0010329,78,2
"It",0.00109567,79,2
"It",0.00118086,80,2
"It",0.00128379,81,2
"It",0.00139541,82,2
"It",0.00150249,83,2
"It",0.00158963,84,2
"It",0.00164314,85,2
"It",0.00165536,86,2
"It",0.00162741,87,2
"It",0.00156875,88,2
"It",0.00149392,89,2
"It",0.00141838,90,2
"It",0.00135526,91,2
"It",0.00131405,92,2
"It",0.00130064,93,2
"It",0.00131807,94,2
"It",0.00136717,95,2
"It",0.00144671,96,2
"It",0.00155317,97,2
"It",0.00168054,98,2
"It",0.00182048,99,2
"It",0.00196352,100,2
"Pt",0.00732261,1,2
"Pt",0.00732769,2,2
"Pt",0.00735584,3,2
"Pt",0.00739915,4,2
"Pt",0.00744908,5,2
"Pt",0.00749627,6,2
"Pt",0.0075306,7,2
"Pt",0.00754132,8,2
"Pt",0.0075177,9,2
"Pt",0.00745003,10,2
"Pt",0.00733086,11,2
"Pt",0.00715613,12,2
"Pt",0.00692587,13,2
"Pt",0.00664436,14,2
"Pt",0.00631941,15,2
"Pt",0.00596127,16,2
"Pt",0.00558141,17,2
"Pt",0.0051913,18,2
"Pt",0.0048016,19,2
"Pt",0.00442156,20,2
"Pt",0.00405879,21,2
"Pt",0.00371918,22,2
"Pt",0.00340699,23,2
"Pt",0.00312497,24,2
"Pt",0.00287454,25,2
"Pt",0.00265596,26,2
"Pt",0.00246848,27,2
"Pt",0.0023106,28,2
"Pt",0.00218021,29,2
"Pt",0.00207482,30,2
"Pt",0.00199172,31,2
"Pt",0.00192815,32,2
"Pt",0.00188135,33,2
"Pt",0.00184864,34,2
"Pt",0.00182732,35,2
"Pt",0.00181473,36,2
"Pt",0.00180809,37,2
"Pt",0.0018046,38,2
"Pt",0.00180147,39,2
"Pt",0.00179609,40,2
"Pt",0.00178627,41,2
"Pt",0.00177039,42,2
"Pt",0.00174768,43,2
"Pt",0.00171818,44,2
"Pt",0.00168281,45,2
"Pt",0.00164316,46,2
"Pt",0.0016014,47,2
"Pt",0.00156001,48,2
"Pt",0.00152169,49,2
"Pt",0.00148915,50,2
"Pt",0.00146501,51,2
"Pt",0.00145166,52,2
"Pt",0.00145109,53,2
"Pt",0.00146471,54,2
"Pt",0.00149329,55,2
"Pt",0.00153683,56,2
"Pt",0.0015947,57,2
"Pt",0.00166586,58,2
"Pt",0.00174932,59,2
"Pt",0.00184452,60,2
"Pt",0.0019519,61,2
"Pt",0.00207321,62,2
"Pt",0.00221175,63,2
"Pt",0.00237242,64,2
"Pt",0.00256146,65,2
"Pt",0.00278587,66,2
"Pt",0.00305239,67,2
"Pt",0.00336591,68,2
"Pt",0.00372766,69,2
"Pt",0.00413343,70,2
"Pt",0.00457263,71,2
"Pt",0.00502891,72,2
"Pt",0.00548242,73,2
"Pt",0.00591343,74,2
"Pt",0.00630599,75,2
"Pt",0.00665086,76,2
"Pt",0.00694671,77,2
"Pt",0.00719994,78,2
"Pt",0.00742334,79,2
"Pt",0.00763432,80,2
"Pt",0.00785284,81,2
"Pt",0.0080991,82,2
"Pt",0.00839079,83,2
"Pt",0.00873988,84,2
"Pt",0.00914922,85,2
"Pt",0.00961006,86,2
"Pt",0.0101016,87,2
"Pt",0.0105938,88,2
"Pt",0.0110527,89,2
"Pt",0.0114476,90,2
"Pt",0.0117568,91,2
"Pt",0.0119714,92,2
"Pt",0.0120956,93,2
"Pt",0.0121443,94,2
"Pt",0.0121407,95,2
"Pt",0.0121124,96,2
"Pt",0.0120894,97,2
"Pt",0.0121008,98,2
"Pt",0.0121733,99,2
"Pt",0.0123284,100,2
"al",36.6057,1,2
"al",36.6311,2,2
"al",36.7718,3,2
"al",36.9884,4,2
"al",37.2379,5,2
"al",37.4739,6,2
"al",37.6455,7,2
"al",37.699,8,2
"al",37.581,9,2
"al",37.2427,10,2
"al",36.647,11,2
"al",35.7735,12,2
"al",34.6224,13,2
"al",33.2152,14,2
"al",31.5907,15,2
"al",29.8004,16,2
"al",27.9015,17,2
"al",25.9513,18,2
"al",24.0032,19,2
"al",22.1034,20,2
"al",20.2899,21,2
"al",18.5922,22,2
"al",17.0315,23,2
"al",15.6217,24,2
"al",14.3698,25,2
"al",13.2771,26,2
"al",12.34,27,2
"al",11.5507,28,2
"al",10.8989,29,2
"al",10.372,30,2
"al",9.95662,31,2
"al",9.63882,32,2
"al",9.40489,33,2
"al",9.24133,34,2
"al",9.13479,35,2
"al",9.07181,36,2
"al",9.03862,37,2
"al",9.02118,38,2
"al",9.00554,39,2
"al",8.97867,40,2
"al",8.92954,41,2
"al",8.85019,42,2
"al",8.73663,43,2
"al",8.58918,44,2
"al",8.41235,45,2
"al",8.21418,46,2
"al",8.0054,47,2
"al",7.7985,48,2
"al",7.60692,49,2
"al",7.44425,50,2
"al",7.3236,51,2
"al",7.25686,52,2
"al",7.25398,53,2
"al",7.3221,54,2
"al",7.46496,55,2
"al",7.68261,56,2
"al",7.97188,57,2
"al",8.32766,58,2
"al",8.74484,59,2
"al",9.22078,60,2
"al",9.75757,61,2
"al",10.364,62,2
"al",11.0565,63,2
"al",11.8597,64,2
"al",12.8047,65,2
"al",13.9266,66,2
"al",15.2589,67,2
"al",16.8262,68,2
"al",18.6346,69,2
"al",20.663,70,2
"al",22.8586,71,2
"al",25.1395,72,2
"al",27.4066,73,2
"al",29.5612,74,2
"al",31.5236,75,2
"al",33.2476,76,2
"al",34.7266,77,2
"al",35.9925,78,2
"al",37.1093,79,2
"al",38.164,80,2
"al",39.2563,81,2
"al",40.4874,82,2
"al",41.9456,83,2
"al",43.6907,84,2
"al",45.737,85,2
"al",48.0407,86,2
"al",50.498,87,2
"al",52.9584,88,2
"al",55.2525,89,2
"al",57.2264,90,2
"al",58.7722,91,2
"al",59.8452,92,2
"al",60.4657,93,2
"al",60.7093,94,2
"al",60.6911,95,2
"al",60.5501,96,2
"al",60.4349,97,2
"al",60.4921,98,2
"al",60.8544,99,2
"al",61.6298,100,2
"be",4962.39,1,2
"be",4962.37,2,2
"be",4962.23,3,2
"be",4962.01,4,2
"be",4961.76,5,2
"be",4961.53,6,2
"be",4961.35,7,2
"be",4961.3,8,2
"be",4961.42,9,2
"be",4961.76,10,2
"be",4962.35,11,2
"be",4963.23,12,2
"be",4964.38,13,2
"be",4965.78,14,2
"be",4967.41,15,2
"be",4969.2,16,2
"be",4971.1,17,2
"be",4973.05,18,2
"be",4975,19,2
"be",4976.9,20,2
"be",4978.71,21,2
"be",4980.41,22,2
"be",4981.97,23,2
"be",4983.38,24,2
"be",4984.63,25,2
"be",4985.72,26,2
"be",4986.66,27,2
"be",4987.45,28,2
"be",4988.1,29,2
"be",4988.63,30,2
"be",4989.04,31,2
"be",4989.36,32,2
"be",4989.6,33,2
"be",4989.76,34,2
"be",4989.87,35,2
"be",4989.93,36,2
"be",4989.96,37,2
"be",4989.98,38,2
"be",4989.99,39,2
"be",4990.02,40,2
"be",4990.07,41,2
"be",4990.15,42,2
"be",4990.26,43,2
"be",4990.41,44,2
"be",4990.59,45,2
"be",4990.79,46,2
"be",4990.99,47,2
"be",4991.2,48,2
"be",4991.39,49,2
"be",4991.56,50,2
"be",4991.68,51,2
"be",4991.74,52,2
"be",4991.75,53,2
"be",4991.68,54,2
"be",4991.54,55,2
"be",4991.32,56,2
"be",4991.03,57,2
"be",4990.67,58,2
"be",4990.26,59,2
"be",4989.78,60,2
"be",4989.24,61,2
"be",4988.64,62,2
"be",4987.94,63,2
"be",4987.14,64,2
"be",4986.2,65,2
"be",4985.07,66,2
"be",4983.74,67,2
"be",4982.17,68,2
"be",4980.37,69,2
"be",4978.34,70,2
"be",4976.14,71,2
"be",4973.86,72,2
"be",4971.59,73,2
"be",4969.44,74,2
"be",4967.48,75,2
"be",4965.75,76,2
"be",4964.27,77,2
"be",4963.01,78,2
"be",4961.89,79,2
"be",4960.84,80,2
"be",4959.74,81,2
"be",4958.51,82,2
"be",4957.05,83,2
"be",4955.31,84,2
"be",4953.26,85,2
"be",4950.96,86,2
"be",4948.5,87,2
"be",4946.04,88,2
"be",4943.75,89,2
"be",4941.77,90,2
"be",4940.23,91,2
"be",4939.15,92,2
"be",4938.53,93,2
"be",4938.29,94,2
"be",4938.31,95,2
"be",4938.45,96,2
"be",4938.57,97,2
"be",4938.51,98,2
"be",4938.15,99,2
"be",4937.37,100,2
"Rt",1.07941,1,2
"Rt",1.06148,2,2
"Rt",1.038,3,2
"Rt",1.00842,4,2
"Rt",0.971984,5,2
"Rt",0.928278,6,2
"Rt",0.877701,7,2
"Rt",0.821721,8,2
"Rt",0.7628,9,2
"Rt",0.704028,10,2
"Rt",0.648622,11,2
"Rt",0.599457,12,2
"Rt",0.558799,13,2
"Rt",0.528237,14,2
"Rt",0.508799,15,2
"Rt",0.501128,16,2
"Rt",0.505634,17,2
"Rt",0.522552,18,2
"Rt",0.551849,19,2
"Rt",0.592992,20,2
"Rt",0.644607,21,2
"Rt",0.704185,22,2
"Rt",0.768018,23,2
"Rt",0.831571,24,2
"Rt",0.890266,25,2
"Rt",0.940448,26,2
"Rt",0.980085,27,2
"Rt",1.00891,28,2
"Rt",1.02798,29,2
"Rt",1.03895,30,2
"Rt",1.04333,31,2
"Rt",1.04205,32,2
"Rt",1.03529,33,2
"Rt",1.0227,34,2
"Rt",1.00376,35,2
"Rt",0.978349,36,2
"Rt",0.947088,37,2
"Rt",0.911603,38,2
"Rt",0.874428,39,2
"Rt",0.8387,40,2
"Rt",0.807744,41,2
"Rt",0.784703,42,2
"Rt",0.772302,43,2
"Rt",0.772739,44,2
"Rt",0.78763,45,2
"Rt",0.817887,46,2
"Rt",0.863454,47,2
"Rt",0.922866,48,2
"Rt",0.992765,49,2
"Rt",1.06768,50,2
"Rt",1.14043,51,2
"Rt",1.20345,52,2
"Rt",1.2507,53,2
"Rt",1.27947,54,2
"Rt",1.29115,55,2
"Rt",1.29071,56,2
"Rt",1.28522,57,2
"Rt",1.2821,58,2
"Rt",1.28777,59,2
"Rt",1.3067,60,2
"Rt",1.34087,61,2
"Rt",1.38921,62,2
"Rt",1.44715,63,2
"Rt",1.50648,64,2
"Rt",1.55611,65,2
"Rt",1.5842,66,2
"Rt",1.58136,67,2
"Rt",1.5439,68,2
"Rt",1.47521,69,2
"Rt",1.38482,70,2
"Rt",1.28535,71,2
"Rt",1.18928,72,2
"Rt",1.10669,73,2
"Rt",1.04445,74,2
"Rt",1.00653,75,2
"Rt",0.994643,76,2
"Rt",1.00872,77,2
"Rt",1.04677,78,2
"Rt",1.10421,79,2
"Rt",1.1729,80,2
"Rt",1.24094,81,2
"Rt",1.29411,82,2
"Rt",1.31944,83,2
"Rt",1.30954,84,2
"Rt",1.26534,85,2
"Rt",1.19544,86,2
"Rt",1.11271,87,2
"Rt",1.03024,88,2
"Rt",0.958548,89,2
"Rt",0.904678,90,2
"Rt",0.872642,91,2
"Rt",0.864263,92,2
"Rt",0.879845,93,2
"Rt",0.918286,94,2
"Rt",0.976644,95,2
"Rt",1.04943,96,2
"Rt",1.12827,97,2
"Rt",1.20266,98,2
"Rt",1.26225,99,2
"Rt",1.29978,100,2
"rtinc",0.0120768,1,2
"rtinc",0.00529667,2,2
"rtinc",-0.00304109,3,2
"rtinc",-0.0135233,4,2
"rtinc",-0.026609,5,2
"rtinc",-0.0424554,6,2
"rtinc",-0.0607867,7,2
"rtinc",-0.0808361,8,2
"rtinc",-0.101375,9,2
"rtinc",-0.120829,10,2
"rtinc",-0.13747,11,2
"rtinc",-0.149647,12,2
"rtinc",-0.156021,13,2
"rtinc",-0.155772,14,2
"rtinc",-0.148726,15,2
"rtinc",-0.135399,16,2
"rtinc",-0.116936,17,2
"rtinc",-0.0949561,18,2
"rtinc",-0.0713426,19,2
"rtinc",-0.0479893,20,2
"rtinc",-0.0265652,21,2
"rtinc",-0.00832368,22,2
"rtinc",0.0060121,23,2
"rtinc",0.0162719,24,2
"rtinc",0.0227716,25,2
"rtinc",0.0261729,26,2
"rtinc",0.0272997,27,2
"rtinc",0.0269467,28,2
"rtinc",0.0257169,29,2
"rtinc",0.0239184,30,2
"rtinc",0.0215378,31,2
"rtinc",0.0182943,32,2
"rtinc",0.0137612,33,2
"rtinc",0.00752986,34,2
"rtinc",-0.000619318,35,2
"rtinc",-0.0105735,36,2
"rtinc",-0.0218049,37,2
"rtinc",-0.0333693,38,2
"rtinc",-0.0439923,39,2
"rtinc",-0.0522334,40,2
"rtinc",-0.0567027,41,2
"rtinc",-0.0562944,42,2
"rtinc",-0.0503952,43,2
"rtinc",-0.0390303,44,2
"rtinc",-0.0229147,45,2
"rtinc",-0.00339704,46,2
"rtinc",0.0177026,47,2
"rtinc",0.0383398,48,2
"rtinc",0.0565403,49,2
"rtinc",0.0706969,50,2
"rtinc",0.0798184,51,2
"rtinc",0.0836879,52,2
"rtinc",0.0829011,53,2
"rtinc",0.0787717,54,2
"rtinc",0.0731162,55,2
"rtinc",0.0679479,56,2
"rtinc",0.0651279,57,2
"rtinc",0.0660299,58,2
"rtinc",0.071277,59,2
"rtinc",0.0805953,60,2
"rtinc",0.092817,61,2
"rtinc",0.106038,62,2
"rtinc",0.11791,63,2
"rtinc",0.126025,64,2
"rtinc",0.128334,65,2
"rtinc",0.123523,66,2
"rtinc",0.111288,67,2
"rtinc",0.0924595,68,2
"rtinc",0.0689398,69,2
"rtinc",0.0434604,70,2
"rtinc",0.0191943,71,2
"rtinc",-0.000723536,72,2
"rtinc",-0.0136901,73,2
"rtinc",-0.0180637,74,2
"rtinc",-0.0134548,75,2
"rtinc",-0.000826971,76,2
"rtinc",0.0176169,77,2
"rtinc",0.0387503,78,2
"rtinc",0.0589953,79,2
"rtinc",0.0748775,80,2
"rtinc",0.0835748,81,2
"rtinc",0.0833703,82,2
"rtinc",0.0739335,83,2
"rtinc",0.0563811,84,2
"rtinc",0.0331073,85,2
"rtinc",0.00740933,86,2
"rtinc",-0.017029,87,2
"rtinc",-0.0367122,88,2
"rtinc",-0.0488734,89,2
"rtinc",-0.0518913,90,2
"rtinc",-0.0455181,91,2
"rtinc",-0.0308809,92,2
"rtinc",-0.0102598,93,2
"rtinc",0.0133147,94,2
"rtinc",0.0365746,95,2
"rtinc",0.0565464,96,2
"rtinc",0.0710111,97,2
"rtinc",0.0788156,98,2
"rtinc",0.0799866,99,2
"rtinc",0.0756345,100,2
"rt",-0.00344747,1,2
"rt",0.000693067,2,2
"rt",0.00383434,3,2
"rt",0.00587148,4,2
"rt",0.00672443,5,2
"rt",0.00631602,6,2
"rt",0.0045688,7,2
"rt",0.00142208,8,2
"rt",-0.00313713,9,2
"rt",-0.00904182,10,2
"rt",-0.0161253,11,2
"rt",-0.0241234,12,2
"rt",-0.0327058,13,2
"rt",-0.0414947,14,2
"rt",-0.0501428,15,2
"rt",-0.0583417,16,2
"rt",-0.0658431,17,2
"rt",-0.0724566,18,2
"rt",-0.078035,19,2
"rt",-0.0824563,20,2
"rt",-0.0856085,21,2
"rt",-0.0873823,22,2
"rt",-0.0876746,23,2
"rt",-0.0864035,24,2
"rt",-0.0835306,25,2
"rt",-0.0790882,26,2
"rt",-0.0732011,27,2
"rt",-0.0660953,28,2
"rt",-0.0580862,29,2
"rt",-0.0495485,30,2
"rt",-0.0408751,31,2
"rt",-0.0324389,32,2
"rt",-0.0245689,33,2
"rt",-0.0175434,34,2
"rt",-0.0115954,35,2
"rt",-0.00691847,36,2
"rt",-0.00366527,37,2
"rt",-0.0019321,38,2
"rt",-0.00173518,39,2
"rt",-0.00298739,40,2
"rt",-0.0054871,41,2
"rt",-0.00892594,42,2
"rt",-0.0129149,43,2
"rt",-0.0170207,44,2
"rt",-0.0208025,45,2
"rt",-0.0238392,46,2
"rt",-0.0257459,47,2
"rt",-0.0261842,48,2
"rt",-0.0248737,49,2
"rt",-0.0216166,50,2
"rt",-0.0163401,51,2
"rt",-0.00915345,52,2
"rt",-0.000397242,53,2
"rt",0.00934708,54,2
"rt",0.0193222,55,2
"rt",0.0287391,56,2
"rt",0.0369617,57,2
"rt",0.0436616,58,2
"rt",0.048882,59,2
"rt",0.0529951,60,2
"rt",0.0565836,61,2
"rt",0.0602923,62,2
"rt",0.064686,63,2
"rt",0.0701257,64,2
"rt",0.0766666,65,2
"rt",0.0839851,66,2
"rt",0.0913635,67,2
"rt",0.0977746,68,2
"rt",0.102082,69,2
"rt",0.103325,70,2
"rt",0.100981,71,2
"rt",0.0951146,72,2
"rt",0.0863451,73,2
"rt",0.0756781,74,2
"rt",0.0642745,75,2
"rt",0.0532457,76,2
"rt",0.0435228,77,2
"rt",0.0358044,78,2
"rt",0.0305566,79,2
"rt",0.0280247,80,2
"rt",0.028221,81,2
"rt",0.0308775,82,2
"rt",0.0353826,83,2
"rt",0.0407617,84,2
"rt",0.045772,85,2
"rt",0.0491411,86,2
"rt",0.0498857,87,2
"rt",0.0475735,88,2
"rt",0.0424064,89,2
"rt",0.0351014,90,2
"rt",0.0266535,91,2
"rt",0.0180923,92,2
"rt",0.0103159,93,2
"rt",0.0040205,94,2
"rt",-0.000299772,95,2
"rt",-0.00232669,96,2
"rt",-0.00190381,97,2
"rt",0.000945149,98,2
"rt",0.00597139,99,2
"rt",0.0126624,100,2
"nPos",26,1,2
"nPos",30,2,2
"nPos",21,3,2
"nPos",41,4,2
"nPos",31,5,2
"nPos",40,6,2
"nPos",35,7,2
"nPos",31,8,2
"nPos",34,9,2
"nPos",27,10,2
"nPos",36,11,2
"nPos",24,12,2
"nPos",45,13,2
"nPos",24,14,2
"nPos",35,15,2
"nPos",31,16,2
"nPos",41,17,2
"nPos",29,18,2
"nPos",27,19,2
"nPos",27,20,2
"nPos",19,21,2
"nPos",20,22,2
"nPos",19,23,2
"nPos",22,24,2
"nPos",16,25,2
"nPos",11,26,2
"nPos",14,27,2
"nPos",8,28,2
"nPos",12,29,2
"nPos",5,30,2
"nPos",7,31,2
"nPos",10,32,2
"nPos",11,33,2
"nPos",15,34,2
"nPos",8,35,2
"nPos",16,36,2
"nPos",11,37,2
"nPos",11,38,2
"nPos",16,39,2
"nPos",11,40,2
"nPos",10,41,2
"nPos",12,42,2
"nPos",11,43,2
"nPos",11,44,2
"nPos",4,45,2
"nPos",12,46,2
"nPos",8,47,2
"nPos",6,48,2
"nPos",10,49,2
"nPos",5,50,2
"nPos",8,51,2
"nPos",5,52,2
"nPos",10,53,2
"nPos",7,54,2
"nPos",9,55,2
"nPos",7,56,2
"nPos",6,57,2
"nPos",10,58,2
"nPos",10,59,2
"nPos",1,60,2
"nPos",11,61,2
"nPos",18,62,2
"nPos",14,63,2
"nPos",22,64,2
"nPos",14,65,2
"nPos",16,66,2
"nPos",13,67,2
"nPos",15,68,2
"nPos",15,69,2
"nPos",23,70,2
"nPos",26,71,2
"nPos",43,72,2
"nPos",29,73,2
"nPos",34,74,2
"nPos",43,75,2
"nPos",37,76,2
"nPos",30,77,2
"nPos",42,78,2
"nPos",31,79,2
"nPos",43,80,2
"nPos",31,81,2
"nPos",42,82,2
"nPos",52,83,2
"nPos",42,84,2
"nPos",43,85,2
"nPos",62,86,2
"nPos",56,87,2
"nPos",55,88,2
"nPos",47,89,2
"nPos",56,90,2
"nPos",60,91,2
"nPos",66,92,2
"nPos",61,93,2
"nPos",63,94,2
"nPos",58,95,2
"nPos",57,96,2
"nPos",64,97,2
"nPos",66,98,2
"nPos",59,99,2
"nPos",72,100,2
"eta",-0.788747,1,3
"eta",-0.896495,2,3
"eta",-1.19507,3,3
"gp",-1.63005,1,3
"gp",-1.64164,2,3
"gp",-1.63385,3,3
"gp",-1.60735,4,3
"gp",-1.56347,5,3
"gp",-1.50418,6,3
"gp",-1.43197,7,3
"gp",-1.34975,8,3
"gp",-1.26061,9,3
"gp",-1.16772,10,3
"gp",-1.07408,11,3
"gp",-0.982457,12,3
"gp",-0.895311,13,3
"gp",-0.814856,14,3
"gp",-0.74315,15,3
"gp",-0.682222,16,3
"gp",-0.634156,17,3
"gp",-0.601094,18,3
"gp",-0.585108,19,3
"gp",-0.587936,20,3
"gp",-0.610612,21,3
"gp",-0.653036,22,3
"gp",-0.713585,23,3
"gp",-0.788859,24,3
"gp",-0.87364,25,3
"gp",-0.961127,26,3
"gp",-1.04346,27,3
"gp",-1.11248,28,3
"gp",-1.16064,29,3
"gp",-1.18192,30,3
"gp",-1.17262,31,3
"gp",-1.13189,32,3
"gp",-1.06186,33,3
"gp",-0.967454,34,3
"gp",-0.855713,35,3
"gp",-0.73493,36,3
"gp",-0.613597,37,3
"gp",-0.499378,38,3
"gp",-0.398262,39,3
"gp",-0.314015,40,3
"gp",-0.247998,41,3
"gp",-0.19936,42,3
"gp",-0.165536,43,3
"gp",-0.142936,44,3
"gp",-0.127695,45,3
"gp",-0.11633,46,3
"gp",-0.106198,47,3
"gp",-0.0956976,48,3
"gp",-0.0841991,49,3
"gp",-0.0717611,50,3
"gp",-0.0587243,51,3
"gp",-0.0452986,52,3
"gp",-0.0312518,53,3
"gp",-0.0157812,54,3
"gp",0.00239931,55,3
"gp",0.0247748,56,3
"gp",0.0526169,57,3
"gp",0.0865452,58,3
"gp",0.126175,59,3
"gp",0.169956,60,3
"gp",0.215256,61,3
"gp",0.258717,62,3
"gp",0.29683,63,3
"gp",0.326635,64,3
"gp",0.346429,65,3
"gp",0.356335,66,3
"gp",0.358624,67,3
"gp",0.357691,68,3
"gp",0.359685,69,3
"gp",0.371803,70,3
"gp",0.401356,71,3
"gp",0.454742,72,3
"gp",0.536476,73,3
"gp",0.648426,74,3
"gp",0.789375,75,3
"gp",0.954976,76,3
"gp",1.13812,77,3
"gp",1.32965,78,3
"gp",1.51933,79,3
"gp",1.69693,80,3
"gp",1.85331,81,3
"gp",1.98128,82,3
"gp",2.07628,83,3
"gp",2.1366,84,3
"gp",2.16341,85,3
"gp",2.16029,86,3
"gp",2.13269,87,3
"gp",2.08713,88,3
"gp",2.0304,89,3
"gp",1.9689,90,3
"gp",1.908,91,3
"gp",1.85174,92,3
"gp",1.80265,93,3
"gp",1.76184,94,3
"gp",1.72923,95,3
"gp",1.70385,96,3
"gp",1.68424,97,3
"gp",1.66878,98,3
"gp",1.65589,99,3
"gp",1.64422,100,3
"It",0.000196077,1,3
"It",0.000193818,2,3
"It",0.000195334,3,3
"It",0.000200579,4,3
"It",0.000209574,5,3
"It",0.000222372,6,3
"It",0.000239019,7,3
"It",0.000259498,8,3
"It",0.000283684,9,3
"It",0.00031129,10,3
"It",0.000341837,11,3
"It",0.000374625,12,3
"It",0.000408722,13,3
"It",0.00044295,14,3
"It",0.000475863,15,3
"It",0.000505743,16,3
"It",0.000530632,17,3
"It",0.000548459,18,3
"It",0.000557293,19,3
"It",0.000555719,20,3
"It",0.000543267,21,3
"It",0.000520713,22,3
"It",0.000490135,23,3
"It",0.000454611,24,3
"It",0.000417673,25,3
"It",0.000382698,26,3
"It",0.000352462,27,3
"It",0.000328963,28,3
"It",0.000313501,29,3
"It",0.000306902,30,3
"It",0.000309769,31,3
"It",0.000322643,32,3
"It",0.000346038,33,3
"It",0.000380285,34,3
"It",0.000425225,35,3
"It",0.000479789,36,3
"It",0.000541648,37,3
"It",0.000607147,38,3
"It",0.000671707,39,3
"It",0.000730705,40,3
"It",0.000780533,41,3
"It",0.000819403,42,3
"It",0.000847569,43,3
"It",0.000866925,44,3
"It",0.000880227,45,3
"It",0.000890279,46,3
"It",0.000899337,47,3
"It",0.000908822,48,3
"It",0.000919322,49,3
"It",0.000930818,50,3
"It",0.00094302,51,3
"It",0.000955754,52,3
"It",0.000969261,53,3
"It",0.000984358,54,3
"It",0.0010024,55,3
"It",0.00102506,56,3
"It",0.00105397,57,3
"It",0.0010903,58,3
"It",0.00113433,59,3
"It",0.00118503,60,3
"It",0.00123988,61,3
"It",0.00129489,62,3
"It",0.00134512,63,3
"It",0.00138576,64,3
"It",0.00141342,65,3
"It",0.00142748,66,3
"It",0.00143074,67,3
"It",0.00142941,68,3
"It",0.00143226,69,3
"It",0.00144969,70,3
"It",0.00149311,71,3
"It",0.00157486,72,3
"It",0.00170876,73,3
"It",0.00191079,74,3
"It",0.00219938,75,3
"It",0.00259446,76,3
"It",0.0031143,77,3
"It",0.00376925,78,3
"It",0.00455291,79,3
"It",0.00543296,80,3
"It",0.00634675,81,3
"It",0.00720698,82,3
"It",0.00791949,83,3
"It",0.00840782,84,3
"It",0.00863427,85,3
"It",0.00860763,86,3
"It",0.00837526,87,3
"It",0.00800518,88,3
"It",0.00756707,89,3
"It",0.00711892,90,3
"It",0.00670116,91,3
"It",0.00633688,92,3
"It",0.00603515,93,3
"It",0.00579522,94,3
"It",0.00561028,95,3
"It",0.00547045,96,3
"It",0.00536483,97,3
"It",0.00528293,98,3
"It",0.00521562,99,3
"It",0.00515542,100,3
"Pt",0.00334408,1,3
"Pt",0.00314885,2,3
"Pt",0.00296336,3,3
"Pt",0.0027911,4,3
"Pt",0.00263515,5,3
"Pt",0.00249816,6,3
"Pt",0.00238247,7,3
"Pt",0.0022901,8,3
"Pt",0.0022228,9,3
"Pt",0.00218204,10,3
"Pt",0.00216901,11,3
"Pt",0.00218452,12,3
"Pt",0.00222891,13,3
"Pt",0.00230199,14,3
"Pt",0.00240285,15,3
"Pt",0.00252967,16,3
"Pt",0.00267965,17,3
"Pt",0.00284881,18,3
"Pt",0.00303189,19,3
"Pt",0.00322225,20,3
"Pt",0.00341197,21,3
"Pt",0.00359216,22,3
"Pt",0.00375356,23,3
"Pt",0.0038874,24,3
"Pt",0.00398646,25,3
"Pt",0.00404596,26,3
"Pt",0.00406426,27,3
"Pt",0.00404299,28,3
"Pt",0.00398675,29,3
"Pt",0.00390251,30,3
"Pt",0.0037988,31,3
"Pt",0.00368511,32,3
"Pt",0.00357128,33,3
"Pt",0.00346722,34,3
"Pt",0.00338269,35,3
"Pt",0.00332705,36,3
"Pt",0.00330902,37,3
"Pt",0.00333605,38,3
"Pt",0.00341362,39,3
"Pt",0.00354426,40,3
"Pt",0.00372679,41,3
"Pt",0.00395599,42,3
"Pt",0.00422296,43,3
"Pt",0.00451631,44,3
"Pt",0.00482378,45,3
"Pt",0.00513392,46,3
"Pt",0.00543737,47,3
"Pt",0.00572755,48,3
"Pt",0.00600064,49,3
"Pt",0.00625515,50,3
"Pt",0.00649125,51,3
"Pt",0.00671004,52,3
"Pt",0.00691306,53,3
"Pt",0.00710204,54,3
"Pt",0.00727889,55,3
"Pt",0.00744593,56,3
"Pt",0.00760625,57,3
"Pt",0.00776391,58,3
"Pt",0.00792407,59,3
"Pt",0.00809272,60,3
"Pt",0.00827621,61,3
"Pt",0.00848033,62,3
"Pt",0.00870928,63,3
"Pt",0.0089645,64,3
"Pt",0.00924377,65,3
"Pt",0.00954087,66,3
"Pt",0.00984613,67,3
"Pt",0.010148,68,3
"Pt",0.0104355,69,3
