t,value,iter,variable
40,-0.024935413489937525,4,rt
41,-0.02583218671013547,4,rt
42,-0.047638040575726875,4,rt
43,-0.041527657740579475,4,rt
44,-0.028457595828655355,4,rt
45,-0.012133050221545452,4,rt
46,0.0039953053704605175,4,rt
47,0.010621901591192922,4,rt
48,0.014192536780759884,4,rt
49,-0.0041468396339419036,4,rt
50,-0.007287944029060779,4,rt
51,-0.026253433347677272,4,rt
52,-0.00966769750083847,4,rt
53,-0.013351910144031889,4,rt
54,-0.0071719420398232364,4,rt
55,-0.008018701694991116,4,rt
56,-0.023444609004893608,4,rt
57,-0.023238357393838137,4,rt
58,-0.01533606206384527,4,rt
59,-0.030304265236178296,4,rt
60,-0.021629475892976428,4,rt
61,-0.011256923075841105,4,rt
62,-0.010971247432278675,4,rt
63,-0.009733707132427251,4,rt
64,-0.015276191667876814,4,rt
65,-0.002113685016906718,4,rt
66,0.009235587548007419,4,rt
67,0.008255658039546082,4,rt
68,0.0009166854792015946,4,rt
69,0.0013301165414325306,4,rt
70,-0.0010528324906033143,4,rt
71,-0.008688896956672087,4,rt
72,-0.011545741952587264,4,rt
73,-0.0011654796316384781,4,rt
74,0.012025420958279742,4,rt
75,0.015088641747982738,4,rt
76,0.02122896810317028,4,rt
77,0.021908709649656626,4,rt
78,0.036832566348196163,4,rt
79,0.045439870748545795,4,rt
80,0.04997962716983299,4,rt
81,0.053031200178525084,4,rt
82,0.05519166343125249,4,rt
83,0.07678698555040413,4,rt
84,0.07336366316083721,4,rt
85,0.07570552955342955,4,rt
86,0.06687790153052418,4,rt
87,0.05944838787353641,4,rt
88,0.06579092363574118,4,rt
89,0.0600975958874851,4,rt
90,0.054343958684243375,4,rt
91,0.05333843231180198,4,rt
92,0.06519120538149639,4,rt
93,0.0671362922484534,4,rt
94,0.07118066622017583,4,rt
95,0.07043359838693619,4,rt
96,0.06854101419655785,4,rt
97,0.06865678678738485,4,rt
98,0.07176509140608495,4,rt
99,0.05772778300826045,4,rt
100,0.0513162446122824,4,rt
1,-0.0027947336654378175,5,rt
2,-0.016942602913738808,5,rt
3,-0.014212023262212319,5,rt
4,-0.031694454288521204,5,rt
5,-0.016647463082174754,5,rt
6,-0.016530166214300656,5,rt
7,-0.01934787713939067,5,rt
8,-0.02798652158886647,5,rt
9,-0.016107394543073215,5,rt
10,-0.00877405887207499,5,rt
11,-0.017459606436709796,5,rt
12,-0.009021074656936799,5,rt
13,-0.023793310363988157,5,rt
14,-0.01959355793271225,5,rt
15,-0.01621040551217268,5,rt
16,-0.004897290935736676,5,rt
17,-0.011595447348218876,5,rt
18,-0.02670029443713061,5,rt
19,-0.016906900876995496,5,rt
20,-0.03132950804413053,5,rt
21,-0.026519749441396845,5,rt
22,-0.012806893059798787,5,rt
23,-0.020179854475821254,5,rt
24,-0.017909246907874286,5,rt
25,-0.026129559485906912,5,rt
26,-0.019365396797752336,5,rt
27,-0.02075581654614026,5,rt
28,-0.026298917912777747,5,rt
29,-0.009269584259867725,5,rt
30,-0.008403581697937453,5,rt
31,-0.010703979205292005,5,rt
32,-0.0024135519678939454,5,rt
33,-0.005486144297303379,5,rt
34,-0.004427562345561435,5,rt
35,-0.010909999178782482,5,rt
36,-0.007207439064397414,5,rt
37,-0.021403785677583102,5,rt
38,-0.012058134560253574,5,rt
39,-0.00982615095031978,5,rt
40,-0.015434155122140794,5,rt
41,-0.019531204895906158,5,rt
42,-0.02615741187230528,5,rt
43,-0.011027454887814429,5,rt
44,-0.015295637793832308,5,rt
45,-0.016434073527605723,5,rt
46,-0.0016629694236886695,5,rt
47,0.00029909921252214327,5,rt
48,0.006019813309205889,5,rt
49,0.01956022602844372,5,rt
50,0.02502472667130496,5,rt
51,0.021406212274316848,5,rt
52,0.016043752464456985,5,rt
53,-0.003784590206976076,5,rt
54,-0.0051266956654466254,5,rt
55,0.0049585545338274375,5,rt
56,-0.012292545573363983,5,rt
57,-0.006791407446193712,5,rt
58,-0.0024464466386737325,5,rt
59,0.010134009003200582,5,rt
60,0.013368867299710478,5,rt
61,-0.013668290783041343,5,rt
62,-0.01625755820457237,5,rt
63,0.011250642128414333,5,rt
64,0.010830855067837757,5,rt
65,0.01077206412315405,5,rt
66,0.010181056236776002,5,rt
67,0.006666564831941934,5,rt
68,0.010260537434994606,5,rt
69,-0.0014944557609697148,5,rt
70,-0.005716087130168981,5,rt
71,-0.004716570750629047,5,rt
72,0.008094162238898021,5,rt
73,0.00902770891142936,5,rt
74,-0.007947109547299025,5,rt
75,-0.011122560931271112,5,rt
76,-0.005702225347901126,5,rt
77,-0.011837985135828,5,rt
78,-0.006633577446678038,5,rt
79,-0.006245600397793449,5,rt
80,-0.006442935185710781,5,rt
81,-0.0055583638958843044,5,rt
82,-0.007012029132620124,5,rt
83,0.01128916168918892,5,rt
84,0.02152987857330688,5,rt
85,0.02999523900146888,5,rt
86,0.03660021299115264,5,rt
87,0.056177132358833745,5,rt
88,0.06355375572986481,5,rt
89,0.06168099614471804,5,rt
90,0.04492185571676598,5,rt
91,0.029760728633372355,5,rt
92,0.024059033110665415,5,rt
93,0.024373597163401702,5,rt
94,0.018930964645252027,5,rt
95,0.029360774574176084,5,rt
96,0.02862898470664377,5,rt
97,0.02844001311625994,5,rt
98,0.016434761275391063,5,rt
99,0.020984780757389417,5,rt
100,0.016682032518187295,5,rt
1,0.003010799703386797,6,rt
2,0.005783961405777352,6,rt
3,0.01750327231621742,6,rt
4,0.02149380393767674,6,rt
5,0.031460117844244115,6,rt
6,0.04294939395013243,6,rt
7,0.03405257005034196,6,rt
8,0.04226454676026512,6,rt
9,0.03881494621514372,6,rt
10,0.05298818179736228,6,rt
11,0.05420577739433722,6,rt
12,0.07275248878507262,6,rt
13,0.07808691050934014,6,rt
14,0.07122807488500314,6,rt
15,0.057692825979441115,6,rt
16,0.06480435024041696,6,rt
17,0.05622070348698366,6,rt
18,0.05062287344459769,6,rt
19,0.04304632836071219,6,rt
20,0.04500958695241702,6,rt
21,0.03340851603485006,6,rt
22,0.03080004662094646,6,rt
23,0.033760563776238754,6,rt
24,0.015780577571958443,6,rt
25,0.014499401279708538,6,rt
26,0.014783867183511119,6,rt
27,-0.017873275697351174,6,rt
28,-0.011142793443692532,6,rt
29,-0.009795420670341292,6,rt
30,-0.0014396068432775948,6,rt
31,-0.012044157985236215,6,rt
32,-0.014229714241965518,6,rt
33,0.008857407976467373,6,rt
34,0.010665457100763996,6,rt
35,-0.0008251981225813922,6,rt
36,-0.01862527237280555,6,rt
37,-0.011217078226414344,6,rt
38,0.009562440899816439,6,rt
39,0.001418346279161587,6,rt
40,0.009017317329408876,6,rt
41,0.01608193469411495,6,rt
42,0.029764586789316018,6,rt
43,0.020947970603886028,6,rt
44,0.02773153703580224,6,rt
45,0.01719815773950341,6,rt
46,0.021268920907644463,6,rt
47,0.023086830094331635,6,rt
48,0.014550482263228746,6,rt
49,0.008086045120274866,6,rt
50,0.0045026692119510756,6,rt
51,3.971554656861335e-5,6,rt
52,-0.0014249954639003835,6,rt
53,-0.0033852427512832558,6,rt
54,0.0007894381832677668,6,rt
55,0.014554511557931292,6,rt
56,0.014084067377854115,6,rt
57,0.0035383630137536676,6,rt
58,-0.01363663141126634,6,rt
59,-0.013840788763222691,6,rt
60,-0.012495523795915434,6,rt
61,-0.03906556498554019,6,rt
62,-0.047399921900465526,6,rt
63,-0.04906005944233779,6,rt
64,-0.05004741024519394,6,rt
65,-0.04554427450434237,6,rt
66,-0.04125725843521658,6,rt
67,-0.03988424965121448,6,rt
68,-0.05656478020257502,6,rt
69,-0.051583373172361155,6,rt
70,-0.05672924116911558,6,rt
71,-0.06780341466003838,6,rt
72,-0.06891030209958811,6,rt
73,-0.09070425294349525,6,rt
74,-0.10080963252813503,6,rt
75,-0.11468951871178772,6,rt
76,-0.11921030574012934,6,rt
77,-0.1216551715657049,6,rt
78,-0.1292511090996507,6,rt
79,-0.14520935771069127,6,rt
80,-0.11414473231735996,6,rt
81,-0.1090562228018121,6,rt
82,-0.10366738986700506,6,rt
83,-0.09710937013443474,6,rt
84,-0.09468297649922276,6,rt
85,-0.0950224028077118,6,rt
86,-0.08893416552819726,6,rt
87,-0.07789650586148206,6,rt
88,-0.0715106418736019,6,rt
89,-0.07808494308220597,6,rt
90,-0.07839273372660982,6,rt
91,-0.09681361459868623,6,rt
92,-0.0943956783961753,6,rt
93,-0.09080352927399758,6,rt
94,-0.07686214189179436,6,rt
95,-0.07845355958061057,6,rt
96,-0.09763916935549513,6,rt
97,-0.08353832272354032,6,rt
98,-0.07412037173616222,6,rt
99,-0.06955123548356974,6,rt
100,-0.07593783505094892,6,rt
1,-0.00440295530119608,7,rt
2,0.004537637655890518,7,rt
3,0.005497990763889873,7,rt
4,0.0012316404867148967,7,rt
5,0.0019807956073279965,7,rt
6,-0.010265205622871126,7,rt
7,0.0007895941808651347,7,rt
8,0.0036748005165567754,7,rt
9,0.004671153064969447,7,rt
10,0.012160126140757526,7,rt
11,0.006280050835266184,7,rt
12,0.006422104704745611,7,rt
13,0.002523670596372264,7,rt
14,0.004761722316043071,7,rt
15,0.013717648780890816,7,rt
16,0.007488959003026962,7,rt
17,0.005821089655361914,7,rt
18,0.005650550382023356,7,rt
19,-0.00397617119502346,7,rt
20,-0.007649057538119097,7,rt
21,-0.03362241292495595,7,rt
22,-0.03348318098411823,7,rt
23,-0.047654522269988724,7,rt
24,-0.057381339530315066,7,rt
25,-0.05197610470847787,7,rt
26,-0.06598999138937499,7,rt
27,-0.07010178922175091,7,rt
28,-0.05176569712778038,7,rt
29,-0.050078753887538484,7,rt
30,-0.04480178718148593,7,rt
31,-0.035452595821500794,7,rt
32,-0.026924946429388516,7,rt
33,-0.03468275329292148,7,rt
34,-0.040606758351911736,7,rt
35,-0.02473786657715236,7,rt
36,-0.016134706467405304,7,rt
37,-0.027340376589283594,7,rt
38,-0.024482120724927676,7,rt
39,-0.03247973785725472,7,rt
40,-0.011687280806486365,7,rt
41,-0.026884974620725744,7,rt
42,-0.027551472393126237,7,rt
43,-0.01944547535311325,7,rt
44,-0.034903486281126425,7,rt
45,-0.027056234232993377,7,rt
46,-0.021086812598018166,7,rt
47,-0.020737529457326834,7,rt
48,-0.016007921964871847,7,rt
49,-0.019542328124979594,7,rt
50,-0.019717903158497092,7,rt
51,-0.004567913711998217,7,rt
52,0.008663158085032548,7,rt
53,0.013621467645091607,7,rt
54,0.008342375936171056,7,rt
55,0.005706827889034519,7,rt
56,0.0055509194817576985,7,rt
57,0.005821770927986795,7,rt
58,-0.012983783667679973,7,rt
59,-0.01673028723635505,7,rt
60,-0.009151802943959937,7,rt
61,0.012612013205094105,7,rt
62,0.006643021380535398,7,rt
63,0.016200910982316952,7,rt
64,0.014591116376883956,7,rt
65,0.02134883741396951,7,rt
66,0.013406336866679417,7,rt
67,0.01104088553803636,7,rt
68,0.008505558014307638,7,rt
69,-0.011397063518315736,7,rt
70,-0.015941315398831694,7,rt
71,-0.02282224547191547,7,rt
72,-0.02006154983036171,7,rt
73,-0.013862435979418226,7,rt
74,-0.00800542841214175,7,rt
75,-0.005555233686903129,7,rt
76,0.0029968961602112503,7,rt
77,0.0154232073567333,7,rt
78,0.03719123904164064,7,rt
79,0.048692753722994676,7,rt
80,0.04871713453792238,7,rt
81,0.04160434126383091,7,rt
82,0.044045541849670536,7,rt
83,0.03687722190383879,7,rt
84,0.022198994117817943,7,rt
85,0.021907186610485893,7,rt
86,0.018923276891365002,7,rt
87,0.014289297969832103,7,rt
88,0.018286005233353653,7,rt
89,0.008888024427810315,7,rt
90,0.017971717461755504,7,rt
91,0.025961148214963668,7,rt
92,0.013555832275772553,7,rt
93,0.01775171501550781,7,rt
94,0.012042240006657729,7,rt
95,0.0071989143988695,7,rt
96,0.010109679370433397,7,rt
97,-0.010378228827259204,7,rt
98,-0.0158944069196418,7,rt
99,-0.010734295469640519,7,rt
100,-0.004246498494088593,7,rt
1,0.004273965028504206,8,rt
2,-0.0004816243100764341,8,rt
3,0.004434449339026884,8,rt
4,0.009601586858095972,8,rt
5,0.01004086489438914,8,rt
6,0.024267483067812855,8,rt
7,0.01903659907150412,8,rt
8,0.03211711262951863,8,rt
9,0.04769395186965416,8,rt
10,0.05515307386326789,8,rt
11,0.06135145085881662,8,rt
12,0.062315495533862175,8,rt
13,0.05917358530217604,8,rt
14,0.06972772342735904,8,rt
15,0.05759469758827699,8,rt
16,0.06051132444853558,8,rt
17,0.0501613440885242,8,rt
18,0.04838699626720534,8,rt
19,0.03180679886340025,8,rt
20,0.025464253837687013,8,rt
21,0.018024382474411203,8,rt
22,0.0282858257693743,8,rt
23,0.013209583754912465,8,rt
24,0.010803252637180938,8,rt
25,0.016145659511559624,8,rt
26,0.01178281071288546,8,rt
27,0.0051536639983341065,8,rt
28,0.010278015464203016,8,rt
29,0.023534110081616766,8,rt
30,0.018191521956711323,8,rt
31,0.01765101104079084,8,rt
32,0.027617509531959378,8,rt
33,0.012755713339520625,8,rt
34,0.025938644043894857,8,rt
35,0.018769521697464743,8,rt
36,0.004662926411570208,8,rt
37,0.009280632824482674,8,rt
38,0.01394732861367624,8,rt
39,0.03512830297600064,8,rt
40,0.0367138789726781,8,rt
41,0.030446754069050414,8,rt
42,0.025618835571923678,8,rt
43,0.05808260619092545,8,rt
44,0.06255125023771561,8,rt
45,0.05449300507573793,8,rt
46,0.05918085487737032,8,rt
47,0.05282952554922571,8,rt
48,0.04152927303030399,8,rt
49,0.04751472136633348,8,rt
50,0.0415620677523527,8,rt
51,0.06751042482768886,8,rt
52,0.051902407784814086,8,rt
53,0.04671321097083855,8,rt
54,0.04957770381903874,8,rt
55,0.04729166146467669,8,rt
56,0.051999510327967166,8,rt
57,0.05174650564335259,8,rt
58,0.0570519835587052,8,rt
59,0.06512869933853739,8,rt
60,0.0507277132606278,8,rt
61,0.04217047407517546,8,rt
62,0.044166451513851145,8,rt
63,0.039115245619179645,8,rt
64,0.04806208517384741,8,rt
65,0.06197611281493211,8,rt
66,0.04904493935712383,8,rt
67,0.04825745085143521,8,rt
68,0.0677608644500311,8,rt
69,0.0729902997108288,8,rt
70,0.051713064643076095,8,rt
71,0.035856889234527484,8,rt
72,0.03621668593721996,8,rt
73,0.02604277790265405,8,rt
74,0.03356671508536775,8,rt
75,0.03604335598999864,8,rt
76,0.02989083402417054,8,rt
77,0.017819915288933556,8,rt
78,0.01596351245815648,8,rt
79,0.006010630464469115,8,rt
80,0.003463758715785601,8,rt
81,0.00035266242450357737,8,rt
82,-0.003141078179692677,8,rt
83,0.009642783511820359,8,rt
84,0.019698909695290465,8,rt
85,0.017980391283646896,8,rt
86,0.008282685481628183,8,rt
87,0.026411254393964568,8,rt
88,0.030868006447549175,8,rt
89,0.03344119083039039,8,rt
90,0.03998981306546334,8,rt
91,0.038717696428870955,8,rt
92,0.045806103988541055,8,rt
93,0.05854383423838261,8,rt
94,0.046648612362005036,8,rt
95,0.035476448148152366,8,rt
96,0.020048348859970953,8,rt
97,0.021959216771847583,8,rt
98,0.0041428597599768476,8,rt
99,0.006851371664151512,8,rt
100,0.011377811562166808,8,rt
1,-0.008716173208848292,9,rt
2,-0.004456034251107874,9,rt
3,-0.014676753550125887,9,rt
4,-0.019559914695855427,9,rt
5,-0.01904299139395217,9,rt
6,-0.008680720016772198,9,rt
7,0.004460077036777345,9,rt
8,0.0023062896641215893,9,rt
9,-0.008361477401479182,9,rt
10,-0.013326219025024346,9,rt
11,-0.015017071598859975,9,rt
12,-0.020180434916958225,9,rt
13,-0.019828494232518607,9,rt
14,-0.026895921490808484,9,rt
15,-0.020181479008963686,9,rt
16,-0.0119858393071829,9,rt
17,-0.01469405306768895,9,rt
18,-0.012080493274760568,9,rt
19,0.007698667991311537,9,rt
20,0.013984222830740722,9,rt
21,0.01556045208587119,9,rt
22,0.020593771397045185,9,rt
23,0.022499745675788534,9,rt
24,0.02686331069491764,9,rt
25,0.03598854514288152,9,rt
26,0.03535055519720352,9,rt
27,0.027715211857816092,9,rt
28,0.02312393096471486,9,rt
29,0.03438903013042829,9,rt
30,0.042093179594464084,9,rt
31,0.02054178742662478,9,rt
32,0.001091435818077864,9,rt
33,-0.0036624489722809645,9,rt
34,0.00502964531228616,9,rt
35,0.027731422837056312,9,rt
36,0.026462277544521812,9,rt
37,0.030102159462183867,9,rt
38,0.017082870310679166,9,rt
39,0.016316013315308076,9,rt
40,0.00841634822417555,9,rt
41,0.01232203825274547,9,rt
42,0.0024397252830736273,9,rt
43,-0.002990797851825545,9,rt
44,0.0017088584739883266,9,rt
45,-0.0045371685172070995,9,rt
46,-0.023696697429506836,9,rt
47,-0.00973488391220628,9,rt
48,0.0002465158520316736,9,rt
49,-0.0017225864277703386,9,rt
50,-0.015777148315710473,9,rt
51,-0.02221242440393656,9,rt
52,-0.021594467594005608,9,rt
53,-0.04122924578145478,9,rt
54,-0.055573012519222934,9,rt
55,-0.05578247998130746,9,rt
56,-0.05312389154827274,9,rt
57,-0.05530383345532749,9,rt
58,-0.04910046107520766,9,rt
59,-0.04919880083800096,9,rt
60,-0.04193844292484914,9,rt
61,-0.03683525851492564,9,rt
62,-0.02235344317282796,9,rt
63,-0.032506461008366794,9,rt
64,-0.032327834776269694,9,rt
65,-0.030431612372162624,9,rt
66,-0.02826514057546493,9,rt
67,-0.038774010743053346,9,rt
68,-0.031111452834681794,9,rt
69,-0.024813677886590578,9,rt
70,-0.015571870482587716,9,rt
71,-0.020957012343790413,9,rt
72,-0.011941970019410188,9,rt
73,-0.002110108668570516,9,rt
74,-0.014262370658757099,9,rt
75,-0.02018509681621373,9,rt
76,-0.03796478990874795,9,rt
77,-0.03517953164435662,9,rt
78,-0.028078110057998124,9,rt
79,-0.03489308208879239,9,rt
80,-0.027970518903823682,9,rt
81,-0.030169856067963265,9,rt
82,-0.025954214471791227,9,rt
83,-0.02897673336171619,9,rt
84,-0.037496626953515466,9,rt
85,-0.026607854908319704,9,rt
86,-0.008513678577910699,9,rt
87,-0.029447778129083387,9,rt
88,-0.03898550531548144,9,rt
89,-0.03868091467585689,9,rt
90,-0.03208608381201685,9,rt
91,-0.02189892097482126,9,rt
92,-0.03896278096639126,9,rt
93,-0.04938253856829121,9,rt
94,-0.049426239347138426,9,rt
95,-0.059246168973671125,9,rt
96,-0.06526764163935725,9,rt
97,-0.0877101873808309,9,rt
98,-0.09364547594956929,9,rt
99,-0.08538740492880258,9,rt
100,-0.08754521717618222,9,rt
1,0.012220179121196856,10,rt
2,0.026728505387136885,10,rt
3,0.02220815731352796,10,rt
4,0.02111103625958146,10,rt
5,0.011386350232589541,10,rt
6,-0.0011068418270695733,10,rt
7,-0.011434033818572387,10,rt
8,-0.008926588062856828,10,rt
9,-0.002065759715562241,10,rt
10,0.01087218016730888,10,rt
11,0.017540828120950553,10,rt
12,0.025296748365917353,10,rt
13,0.02325267100342755,10,rt
14,0.006790945594137086,10,rt
15,-0.0031517160298559724,10,rt
16,-0.014798168714407438,10,rt
17,-0.021260203465490946,10,rt
18,-0.002623299276908634,10,rt
19,0.0036797084469122774,10,rt
20,0.016485459740039954,10,rt
21,0.01607679449086227,10,rt
22,0.013460984905979214,10,rt
23,0.023543639086190178,10,rt
24,0.0244740923449552,10,rt
25,0.014349768978165539,10,rt
26,0.021300276111837622,10,rt
27,0.038103369053793315,10,rt
28,0.03081850813181992,10,rt
29,0.031128027765708815,10,rt
30,0.03647187854132529,10,rt
31,0.04874508246122854,10,rt
32,0.03772168706671261,10,rt
33,0.03799356370767396,10,rt
34,0.027728327812952397,10,rt
35,0.03595532517979823,10,rt
36,0.032892115383829836,10,rt
37,0.023889083421801304,10,rt
38,0.013857205331250504,10,rt
39,0.005072404483792191,10,rt
40,0.006279562574887503,10,rt
41,0.004326856628872408,10,rt
42,0.023005924497924844,10,rt
43,0.02325984690905935,10,rt
44,0.02751547371049253,10,rt
45,0.017791954203327784,10,rt
46,0.027462871718261887,10,rt
47,0.02259449644006719,10,rt
48,0.015654967970077083,10,rt
49,0.014804292743287558,10,rt
50,0.007602361004604196,10,rt
51,-0.006433471715768101,10,rt
52,-0.004158218404287391,10,rt
53,-0.0024877807860013866,10,rt
54,0.005895828727724816,10,rt
55,0.013503611757579952,10,rt
56,0.03405024911833497,10,rt
57,0.0414800421915876,10,rt
58,0.056801728238850976,10,rt
59,0.060907782946805746,10,rt
60,0.04346399086197066,10,rt
61,0.03293073747586961,10,rt
62,0.037201942938448467,10,rt
63,0.048688817104379244,10,rt
64,0.0661078831513136,10,rt
65,0.06479654172658064,10,rt
66,0.04111545824920586,10,rt
67,0.04036514008394066,10,rt
68,0.0411069534640997,10,rt
69,0.042408649434681256,10,rt
70,0.033768029796631197,10,rt
71,0.04551532408771895,10,rt
72,0.03597071724718071,10,rt
73,0.03421772302336359,10,rt
74,0.028334287645242217,10,rt
75,0.016504262955822156,10,rt
76,0.01737696026772084,10,rt
77,0.006598545857829484,10,rt
78,0.013747530654107444,10,rt
79,0.014102742666575832,10,rt
80,0.01976606188026158,10,rt
81,0.009884804722208622,10,rt
82,-0.004788514531032425,10,rt
83,-0.013353531794730422,10,rt
84,-0.013537361785771777,10,rt
85,-0.006442697165568528,10,rt
86,0.007427548555915172,10,rt
87,0.003584204421853891,10,rt
88,0.00891307594000744,10,rt
89,0.005761943672684872,10,rt
90,-0.004953119054796179,10,rt
91,0.008215549874951213,10,rt
92,0.0059148169718375955,10,rt
93,-0.0011584072378521323,10,rt
94,0.006271982921549348,10,rt
95,0.007210970350950374,10,rt
96,0.009349229485120344,10,rt
97,0.015243848113489916,10,rt
98,0.016304381022647328,10,rt
99,0.006426485847619812,10,rt
100,0.006036725002874579,10,rt
1,-0.017454713634783906,11,rt
2,-0.015393704056641646,11,rt
3,-0.025969603628687915,11,rt
4,-0.019144565611425784,11,rt
5,-0.03798002648177841,11,rt
6,-0.034636485981388014,11,rt
7,-0.04538856765166606,11,rt
8,-0.05717219657395592,11,rt
9,-0.059132556015828036,11,rt
10,-0.05769013592482848,11,rt
11,-0.0473286391810071,11,rt
12,-0.030147003130241316,11,rt
13,-0.02502551395088612,11,rt
14,-0.03581938368547636,11,rt
15,-0.04269960201645246,11,rt
16,-0.0447730552348994,11,rt
17,-0.04347959343762579,11,rt
18,-0.04744768765354151,11,rt
19,-0.03468885356391784,11,rt
20,-0.03482315502630185,11,rt
21,-0.03495751477460201,11,rt
22,-0.03128522521583517,11,rt
23,-0.04063516263715158,11,rt
24,-0.022708182809602996,11,rt
25,-0.022504407377256362,11,rt
26,-0.027824549622584738,11,rt
27,-0.024570146714424403,11,rt
28,-0.008491010080586028,11,rt
29,0.009091011726793243,11,rt
30,0.029588471484676006,11,rt
31,0.04901611169002894,11,rt
32,0.052059854246563876,11,rt
33,0.04976637978499704,11,rt
34,0.055801003517469486,11,rt
35,0.04109609902609002,11,rt
36,0.04256554642092841,11,rt
37,0.058883875173222223,11,rt
38,0.06791266626871521,11,rt
39,0.06894313855578514,11,rt
40,0.06648666123199799,11,rt
41,0.04286745555248468,11,rt
42,0.03000197613632044,11,rt
43,0.02269119426413862,11,rt
44,0.00475031236527871,11,rt
45,0.02617408068450031,11,rt
46,0.04641605655904226,11,rt
47,0.04436355094633683,11,rt
48,0.04623691548943243,11,rt
49,0.03535509203664758,11,rt
50,0.028902554929101563,11,rt
51,0.027959423552377412,11,rt
52,0.04634305053687414,11,rt
53,0.047148353991769296,11,rt
54,0.0389468224104226,11,rt
55,0.022964040384643055,11,rt
56,0.030210992693738923,11,rt
57,0.03983257599265653,11,rt
58,0.04945112636146919,11,rt
59,0.03906690053078457,11,rt
60,0.04383419549033684,11,rt
61,0.0546756658030074,11,rt
62,0.031526240923581014,11,rt
63,0.021173995386074125,11,rt
64,0.03191277932735864,11,rt
65,0.018562912670627596,11,rt
66,0.027389171742427634,11,rt
67,0.01490427330765453,11,rt
68,0.017936305753169696,11,rt
69,0.01970155966438908,11,rt
70,0.028804476117965182,11,rt
71,0.02454666256356344,11,rt
72,0.032468132027072785,11,rt
73,0.020824851055131377,11,rt
74,0.009033199721791582,11,rt
75,0.0054402424439327045,11,rt
76,0.006739118448483399,11,rt
77,0.010855719791066469,11,rt
78,0.025476691885419844,11,rt
79,0.037169260264136875,11,rt
80,0.03439196491717974,11,rt
81,0.027634814033337656,11,rt
82,0.01458922772104715,11,rt
83,0.008963502151671562,11,rt
84,-0.00210894355747333,11,rt
85,-0.005012512268173608,11,rt
86,0.0016342979373824475,11,rt
87,-0.001567744958343849,11,rt
88,-0.0027058003730430747,11,rt
89,-0.01362211214089996,11,rt
90,-0.02302559189473264,11,rt
91,-0.005716119523939505,11,rt
92,0.002089022711460135,11,rt
93,-0.019854323758074735,11,rt
94,-0.008973932642022455,11,rt
95,-0.014738396992587964,11,rt
96,-0.031028930640424803,11,rt
97,-0.019285360319445978,11,rt
98,-0.0021748699633209953,11,rt
99,0.010737157378793154,11,rt
100,0.0093511037029507,11,rt
1,0.003460306491051091,12,rt
2,0.011599798454531792,12,rt
3,0.0017895757781374623,12,rt
4,-0.0011380903326263059,12,rt
5,-0.012322613581385995,12,rt
6,-0.007557599008403972,12,rt
7,0.011114703283571626,12,rt
8,0.004999446557002805,12,rt
9,-0.011844057775722547,12,rt
10,0.005941985032614172,12,rt
11,0.008160990687295295,12,rt
12,0.014630864643858436,12,rt
13,0.037830031866587815,12,rt
14,0.03467857603559728,12,rt
15,0.026268495730375332,12,rt
16,0.023296179711737475,12,rt
17,0.014552281759587076,12,rt
18,0.022806147234757067,12,rt
19,0.02073253594901077,12,rt
20,0.00018745192581311881,12,rt
21,0.0024395775061611907,12,rt
22,-0.0133554649324126,12,rt
23,-0.012296409167418646,12,rt
24,-0.0069599502619634,12,rt
25,-0.008131206712573228,12,rt
26,-0.009107477737355598,12,rt
27,-0.021366531683394994,12,rt
28,-0.0219393863489025,12,rt
29,-0.030433771029212294,12,rt
30,-0.03552498269481994,12,rt
31,-0.027626534337069582,12,rt
32,-0.031865274159374346,12,rt
33,-0.026903323970409974,12,rt
34,-0.025986591638040728,12,rt
35,-0.02572734718293114,12,rt
36,-0.030746514092131222,12,rt
37,-0.017913851251796314,12,rt
38,-0.024898784938892197,12,rt
39,-0.029241069650167085,12,rt
40,-0.030230172154608805,12,rt
41,-0.027929814080821135,12,rt
42,-0.03455682163591783,12,rt
43,-0.028296465833590637,12,rt
44,-0.010159061971846146,12,rt
45,-0.024039096368675083,12,rt
46,-0.01068756761221572,12,rt
47,-0.019226786297965287,12,rt
48,-0.024553643649441237,12,rt
49,-0.03127559994958278,12,rt
50,-0.025761261202499403,12,rt
51,-0.01804461894981562,12,rt
52,-0.012382737493226808,12,rt
53,-0.020381839535845818,12,rt
54,-0.010740518815244269,12,rt
55,-0.012105196651156898,12,rt
56,-0.012472852247613546,12,rt
57,-0.008858648628883185,12,rt
58,-6.78039443280723e-5,12,rt
59,0.004588175209637821,12,rt
60,0.007470548543095839,12,rt
61,0.004029007234183176,12,rt
62,0.007191023460488456,12,rt
63,0.010470932823762522,12,rt
64,0.014457933284916121,12,rt
65,0.013661764167908203,12,rt
66,0.012868693384343663,12,rt
67,0.024855642101533397,12,rt
68,0.025614251045025058,12,rt
69,0.004918507523561377,12,rt
70,0.0005868325603561242,12,rt
71,-0.003813788236869696,12,rt
72,-0.009076395780447097,12,rt
73,-0.02487017740880975,12,rt
74,-0.025518878737542366,12,rt
75,-0.01482762947579259,12,rt
76,-0.01686903794408718,12,rt
77,-0.019740929311899115,12,rt
78,-0.02970325923431425,12,rt
79,-0.024236005854978933,12,rt
80,-0.03701938910021646,12,rt
81,-0.038944449566083984,12,rt
82,-0.03432773759808008,12,rt
83,-0.03550027081605042,12,rt
84,-0.038402797208442224,12,rt
85,-0.033561016550259455,12,rt
